is_bad,text
0,awas jangan suka bilang ndeso nanti ketularan kaesang jelek
0,sy jawab ad  kemungkinan antara jumlah kerjaan amp pekerjanya tak seimbang amp yg ke  mereka kerja dgn pamrih
0,ribet kalo punya pacar followersnya syg aku kangen kamu kangen apa sange hah kata guru aku kalo kan
0,"gue jarang sekali bilang suatu makanan tidak enak , tapi benar-benar dah ini rasanya aneh banget enggak enak menurut gue , bau nya seperti obat dan terlalu kuat bumbu nya menempel di mulut , sampai sikat gigi loh usaha nya"
0,"kafe yang sudah tua , dengan buku menu yang sangat usang bahkan ada 2 lembar menu saya yang hilang pada saat dikasih lalu pelayan nya carikan buku yang lain lagi , namun ada yang hilang dengan halaman yang berbeda kafe sangat gelap , live musik terlalu kencang , saking kenceng nya pelayan salah dengar berkalikali pertama saya menu a yang datang . lanjutan"
0,klo rakyat biasa ngomong sepekan beres bisa dituduh hmm ga ah tapi kita berprasangka baik saja bahwa batas kemamp
0,bodo amat ah yang lagi limit sama sensi gue undang buat dateng ditungguin pokoknya dateng belakangan ju
0,"gampang marah kalau pakai indosat , di kota besar / kecil pun sama , sama-sama parah ."
0,benda yang aku rasa tak perlu nak bawak gurau  rupa paras  bentuk badan  insecurities kita contohnya kita gagap pas
0,"Ada ig, minta line. Dikasih line minta wa. Kenapa ga sekalian aja minta playstorenya? Biar udh satu paket ada ig wa line mobile legend juga ada."
0,"semoga kedepannya ga kejadian lagi Barista Gancit ngeselin. Masa pesen espresso yg harusnya pahit jd manis. Kopi yg kamu jual bukan barang murah loh, jd wajar klo yg dicari kesempurnaan rasa. baru kali ini ada barista kayak gitu."
0,aku keelatan saja sebab perasaan ini tak bisa ku utarakan recehkantwitter
0,"meneriakan anti rokok , tapi menerima pinangan beasiswa djarum"
0,"Nah lho.. Yg digadang bakal benerin dan majuin daerahnya,malah pesen barang aja ke luar negeri Pdhl hasil kerajinan penduduk lokal aja byk yg bagus Ga habis pikir deh gw Giliran gini aja kalian g koar klo toko sebelah polah dikit aja ""pedes"" tuh mulut klo diem aja"
0,aku susah nak sayang orang aku susah nak move onemua perlu masa yang lama tapi bila dah sayang aku akan sayang gila
0,kaos kakinya bolong tangannya kasar gak sekeren dan semilenial kita lah intinya tapi ketika ziarah di makam raja banjar yan
0,bodohnya asheeq ali ni kalau ukm kena saman duit nak bayar saman tu guna duit students ke macam nak mampus orang
0,gue mau spam indosat bodoamat gue mau marah
0,masya allah pak polisi ini ga akan didiamkan bukan
0,banci itu beraninya keroyokan emak lagi yg dikeroyok astaghfirullahemoga aparat hukum kita punya nyali u
0,"si wowo lagi setres berat mungkin . kalah terus menerus . ya iya , orang dia itu tidak bisa memberikan kontribusi untuk negara ."
0,"orang yamg paling sulit dinasehati , kayak nya orang yang sedang jatuh cinta ."
0,Dari kasusnya mang kosim dgn mba VV ini msh banyak dr sesama perempuan yg gak menganggap sexual harassment itu sbg ancaman malah justru dpt victim blaming. saya jd semakin paham ternyata perempuan itu jauh lebih julit & jauh lebih judgemental ke sesama perempuan.
0,"yang bikin kesal itu sebenarnya hukuman ini baru dijatuhkan kepada persib padahal sebelumnya ada kasus yang sama tetapi luput . atau jika memang kapten ini mau jadi percontohan , ya pssi tinggal bilang saja , siapa tahu memang jadi titik balik yang baik . tapi ingat harus berani ngomong ke masyarakat !"
0,"gausah ditungguin guys comeback nya exo , tahu sendiri menunggu itu pekerjaan paling melelahkan dan menyebalkan ."
0,kalau kita ketemuan terus main hp masing cuma mau nyari bahan buat ditubirin bareng aja biar ada obrolan
0,dapat rom awal abad
1,nih twitter nya si bajingan homo tolol yang suka jualan video ! anjing ! tolong ditindak lanjutkan yang video nya merasa kena sebar ! bakar saja nih orang nya ! anjing
0,belitung inn tidak rekomendasi . cari hotel lain saja kalau pas ke belitung . listrik mati dari subuh . kita komplain baru menyala . sarapan jam 07.30 wib keabisan . astaghfirullah
0,aku tak faham betul jenis orang malaysia yang tak reti nak sangkut balik hose tu aku geli bodoh nak pegang
0,Semoga roboh dan menimpa mereka. Baru kemudian akan ada himbauan keras untuk tidak naik-naik sembarangan ke atas situs sejarah. Sadis? Terpaksa. Pekok berjamaah. Garansi seumur hidup.
0,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :)
0,aku lebih memilih kehilangan kamu daripada terus memaksamu untuk tetap bersamaku tanpa cinta
0,nyesel deh tidak melihat
0,aku ngode ke kamu tapi kamu nyuruh ke orang lain jd kamu tipe yg seperti itu yun dah ah jgn bikin notif org jd penuh
0,jalanan jakarta macet banget
0,tidak-ada bedanya parah
0,kenapa jangan pernah bangga karena pria ini lebih memilihmu bukan karena kamu lebih baik tapi karena sesaat kamu men
0,itu kanker banget sih buat gue . gue enggak ngerti pertimbangan zaskia gotik dijadikan duta pancasila apa
0,lahir dari batu teh kalo oposisi yg kritis terhadap pemerintah selalu begini nasib nya
0,aku gak tau nder wkwkwk
0,"sayang nya , handphone xiaomi apa pun tidak bisa kalau cuma beli 16 gb karena software bawaan nya itu gede banget"
0,"lokasi restoran ini cukup bagus , jauh dari keramaian dan di atas bukit . grup kami ada lebih dari 200 orang tapi ruangan utama tidak dapat menampung kami di satu tempat sehingga terpencar , akibat nya acara jadi kurang kekeluargaan . pergi ke sana siang hari lebih baik supaya bisa menikmati pemandangan . mengenai makanan nya , bagi saya hanya bajigur yang enak . yang lain tidak enak ."
0,pu amin ini kita bukan kisah sangat pasal style dakwah dia lembut ke keras ke orang tak ambil pusing sangat orang m
0,maneh kudu ngabela harga diri kumaha carana kudu juaraekalipun dunia membencimu kita persialawasna bobotoh
0,vivo kamera nya jelek
0,knp sih suporteran pasti identik sm tawuran bbrp kali nonton sepak bola langsung di stadion sebenernya gk begitu e
0,"Mereka hanya mencari rejeki utk keluarganya, kalau ada yg merasa tdk berkenan tolong jangan menggunakan kekerasan"
0,aku dan kisah miskinku
1,"Kontol kamu terlihat jelek dan mengkerut dr jawaban twittermu, pasti kamu di real life ga pernah ada yg mau diajak ngewe ya. Keliatan. Mas kalo dapet dm gini kesel dan marah gak? Kalo kesel brrt senasib sm mba valen."
0,yezza if sayangkan persahabatan   tahun lupakan pergaduhan  minit yg lalu its really hard untuk salah sorang
0,tazkirah subuh tadi ustaz bagitau allah akan maafkan semua dosa dosa makhluknya kecuali golongan al mujahiriniapa mere
0,saya tidak suka anjing
0,disarankan tidak membawa kendaraan pribadi karena parkiran nya sempit dan tempat nya terletak di hook per4an simpang dago . sangat ramai banyak abg yang makan atau sekadar nongkrong di situ . sejujur nya jadi malas sih .
0,"Revisi Penelitian Lapangan ada di beberapa BAB, Ada data di salah satu hotel di jogja yg kurang dan dipermasalahin dosen penguji. Mana mungkin balik ke jogja buat nanyain data kek gitu doang. Plus informanya gabisa di hubungin. Jadi ini rasanya pengen lari dari tanggung jawab."
0,"kadang sebagai rakyat , kita bosan , jenuh , kesal , mangkel , melihat para politikus itu setiap ajang pemilu tidak berubah-berubah gaya yang ditampilkan . apakah tidak pernah belajar ya dari salon-salon nya .. ?? selalu dibuat jadi dagelan . benar-benar tidak mencerdaskan ."
0,mengecewakan
0,"tempat ini bisa jadi pilihan bagi yang menyukai tempat makan di luar , lebih pas di sore menjelang malam . pilihan makanan banyak dan bervariasi , bisa sangat penuh saat akhir pekan . yang harus diperhatikan saat makan di sini , siap-siap jadi perokok pasif , karena tidak ada area khusus merokok atau non-smoking tidak dipisah . menurut saya itu jadi kekurangan yang harus diperhatikan ."
0,baru aja buka grup kelas dan isinya menyinggung tentang aksi mahasiswa di pekanbaru kemarin bingung harus gimana aku tu
0,"nama mal kurang sesuai dengan kenyataan . hanya restoran saja dan beberapa mahal harga - nya , kalau tidak ada cgv blitz mungkin makin sepi saja mal ini . ke sana hanya untuk makan burger saja , yang lain mahal . bisa bisa 100 ribu habis untuk makan malam saja untuk 1 orang"
0,"Karena manusia dengki dan buruk mau kayak loe rusak negara bangga jadi aktivis tapi bego bubarin Golkar, target kok sopir doang mana kendaraan politiknya masih merajalela"
0,"Mengerikan tapi lucu, dilarang justru dicari dan amat laku, dianjurkan, disuruh tetapi malah diboikot, kalah tetapi justru menjadi amat populer dan menjadi pahlawan khalayak ramai, berjaya tetapi keok celaka,.."
0,pilihan menu nya banyak . masakan nya biasa saja rasanya . kwetiau goreng nya kurang enak dan banyak minyak . porsi kailan cah sapi nya sedikit untuk harga segitu .
0,"kami berdua pesan volcano chicken steak dan nasi capcay dan 1 porsi siomay . chicken steak nya porsi kecil , french fries nya dihitung cuma 5 batang . nasi capcay nya sangat aneh dan tidak enak . belum pernah makan capcay seperti ini sebelumnya . di capcay hanya ada 2 iris wortel dan 2 iris kecil daging ayam . dimsum siomay nya seperti siomay yang beli di supermarket yang beku ."
0,walaupun diri ini dah hancur percayalah aku cuba juga untuk membahagiakan orang sekeliling tanpa putus asa itu sahaja ya
0,taknak salahkan parents sebab parents pun mungkin ada struggle yang kita tak tahu tapi nak highlight kat sini yang kanak
0,"sangat sangat tidak menyenangkan dengan pelayanan nya . sangat disayangkan kualitas kereta yang sangat bagus , serta fasilitas yang nyaman dan bagus . tetapi sdm yang tidak berkualitas ."
0,"kesellah mana parkir tidak benar bikin jalanan sempit doang lagi , giliran mobil nya baret misuh misuh menuduh sembarang orang"
0,"spotify ribet , pakai ada administrasi bulanan segala"
0,Orang yg selalu mengambil kesempatan di dalam kesempitan mereka tertawa di atas penderitaan orang
0,Bikin status d sosmed cm ngejelekin pacarna-cewek macam apaan itu.....giliran d beri hadiah di ajak jalan kga d bikin status..... *Muntahin ajan
0,"pemuka agama yang merusak agama itu sendiri , buddha tidak pernah mengajarkan membalas kejahatan , biksu ini sesat dan menyesatkan orang"
0,kalian para buzer dan rombobgan para penghasut tlh mncuci otak prempuan itu hingga benci b
0,tiap pacaran harga diri aku turun turunin tuh
0,"Pemimpin mendidik RT jd tukang mintax alias ngemis ya pak .. Kalau minta ke warganya sendiri nggak apax krn warga memang punya tukang sampah gitu lho pa KEWAJIBAN, uang dikumpulkan warga utk bayar THR petugas keamanan"
0,anies - sandi baru 10 hari menjabat sudah ada 6 . 000 temuan bapak di laporan keuangan pemprov dki ? alangkah bobrok nya pengelolaan keuangan pemerintah dki jakarta selama 10 hari belakangan ini ya ?
0,tidak hebat
0,bingung dengan zaman sekarang . med sos sesuai nama nya adalah media bersosialisasi atau media pertemanan . tapi kenapa lebih banyak ujaran kebencian dan caci maki . aneh .
0,"Its like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya atlit main jelek. What a moron."
0,Smnjk hbs nikah auranya keluarr bgt. Suaminya jg kliatan syg dan nia nya kliatan baik gt tulusss.. sukak deh liatnya.
0,"ini jne kalau kerja yang benar dong , masa status nya delivered sedangkan barang belum diterima , kacau !"
0,"batagor ini terkenal , rasanya sebenarnya enak tapi karena menggoreng nya pakai minyak yang lama jadi menjatuhkan nilai rasanya . harga luar biasa mahal untuk ukuran batagor . saya sarankan pada pemilik . gunakan minyak jangan terlalu lama , karena akan merusak rasa . saya tidak puas ."
0,"menunggu makanan nya lama banget , waitress nya galak , pas makanan nya saat itu saya pesan pizza datang eh gosong sampai kasir nya pun pas saya bayar tidak senyum bad services secara keseluruhan baik ."
0,hindari politisasi gempaulteng prabowo pilih galang dana kalau kita datang berkunjung yang ini bisa merepotkan
0,Kampungan.... Artis yg numpang tenar gara2 mukanya mirip Katy Perry doangÖ
0,generasi milenial kata orangnya kritis kritis karena berdasarkan hasil survei  persen tidak percay
0,tadi pamitnya tidur tapi aku cek ig di dm kamu kok ada ijo ijonya ya
0,Susah otaknya diemvang mah bikin rusuh dilapak orang
0,oh iya ini juga kalau rayen tinggal diurabaya udah pasti nggak bakal satu sekolah sama eze tipikal anak bas
0,"bubarkan kpk saja kakak , kpk digajih gede , yang korupsi makin menumpuk ."
0,aku klaka depan kau diam hahah sorry lah kids nda ngasuh ku takut bark uduk woof bocahh
0,"setelah menonton wonder woman , ada rasa kesal , sama seperti setelah menonton film dc lainnya."
0,"iya , xiomi memang murah sih , tapi banyak juga yang abal-abal spek nya"
0,Bener kok di kls jg tmn cowo kadang suka tiba gangguin smbil ngmng kasar cara ampuhnya ya emng hrs did
0,ketika orang lain menilai mereka menilai apa yang mereka lihat dan pikirkan ketika mereka berpikir diriku buruk maka burukl
0,sekarang aku tau kenapa ada orang yg bunuh diri cuman karna skripsi
0,katanya dia pengkhianat nah pengkhianat darimananya ituu aku gangertii
0,yang ku takuti ketika nanti aku benar benar melupakan dan yasudahlah lalu kemudian kamu tersadar dan mengejar tapi aku sud
0,kak kok masih jomblo apa urusan anda menanyakan itu nanya doang kak gak usah ngegas bukan hak anda
0,"harga , tempat , rasa standar . menu banyak pilihan . waktu itu pesan pancake tapi rasa tidak sesuai dengan ekspektasi ."
0,gegara kamu by
0,"salah satu kunci tidak bisa menutup baik , kunci yang tengah , tidak sesuai dengan yang dijanjikan"
0,di wasap ada grup futsal kantor tapi isinya malah berita berita politik yg belum tentu bener mau out ga enak m
0,"zaman gusdur utang dibayar loh , kebanyakan apbn buat bayar utang , bukan seperti mega say joko apbn defisit biar utang lagi ."
0,"kalau bca / bri / bank mandiri termasuk indomaret bekerja sama dengan cara , masa iya sih legalitas car dipertanyakan . capekdech"
0,sinetron perjanjian lama raja mesir nolak bayar upah dan lembur kerajaannya munculungai darah banjir katak banjir nyamuk
0,sedih dan terharu
0,Kalau berita ini benar.. Sungguh menggelikan sekaligus menjijikkan... Lebih parah merendahkan martabat diri bangsa dan masyarakat Indonesia... Semoga itu Hoax...
0,"kadang kesal juga ya sama jne nih , ambil pengiriman yang yes saja sampai nya juga 2 - 3 hari , ku ingkan marah ."
0,paket sudah diterima dengan baik juragan . sedikit kecewa karena order warna hitam dikirim warna kuning .
0,"awas bahaya laten samad uas digadang-gadang untuk di promosikan di jadikan ketua pbnu , antek wahabi hti fpi sangat berharap itu terjadi , biar islam nusantara kompak dalam hal mengkar-mengkar kan orang ,"
0,simbol negara yang sangat tidak dihormati oleh warga negara mereka membentuk grup oposisi dan itu sangat menjiji
0,banyak bangat emasnya.jadi salpok diemasnya.tp sumpah lagunya dan music nya keren bngat.apalagi konsep mv nya ia ambil handel. kan keren menurut saya. kalo denada taro kutang diluar itu krn masih minim perestasi.tp kalo agnes itu hal wajar. prestasi dan dunia fashion kalo artis indonesia ia selalu unggul.krn ia berani meski gak cocok ia pake
0,"sudah mau mati , permintaa nya banyak amat seperti . kaum pasukan nasi bungkus"
0,saya makan hdl bukan satu dua kali dan tiap kali makan selalu jengkel dengan pelayanan nya . penyajian ikan goreng kering selalu kelupaan sambal kecap nya . dan kalau diminta harus panggil sampai ke 5 orang spt masih juga tidak mau dikasih . tempat jorok minta ampun . malu maluin deh kalau untuk direkomendasikan . untuk pemilik hati-hati saja jangan sampai usaha bangkrut gara gara pegawe yang kerja asal asalan
0,apa yang bisa membuatmu merasa sangat tidak nyaman ketika berada dalam lingkungan orang orang yang tidak di kena
0,ada kamu ga mesti ada aku
0,kenapa panas kalau kritik fpi mereka juga manusia yang bisa
0,ga ngei lagiama mereka
0,"tempat nya kalau buat nongkrong sih enak , minuman nya juga harga nya standar 25 - 50k . makanan nya rasanya biasa . keluar nya juga lama banget . not rekomendasi"
0,kalau tak bersungguh nak jaga aku boleh je berhenti berpura aku boleh jaga diri aku tanpa memaksa kau kau tak perl
0,kamu udah kuliah tapi kok ga malu sih
0,orang yang selalu kutuk orang lain pada kita sebenarnya kutuk kita jugak pada orang lain lebih baik kita diam je dan ja
0,"mengecewakan , hampir semua akun gua kotor , barcode nya menyusahkan , standarisasi karena susah pula . un kali ini gamasuk akal dan tahun uji coba."
0,"Contoh mereka yg gemar menyudutkan, teriak paling toleran tp gemar menuduh, gemar men-judge seseorang berdasarkan versi mereka. Cukup tau saja."
0,gue marah marah pesan langsung indosat gapernah di respond fak
0,aku menyesal tlah membuatmu pergi kini diam diam aku merindu dan dalam tunggu aku selalu berharap kau cepat kembali pulang
0,aku jugaebel banged
0,aku ditusuk dr belakang sakit
0,rezim orde baru tak hanya memenjarakan tanpa pengadilan tapi juga menutup pintu rezeki para korban gs dan keluarganya
0,bosan dengan djarum super mild
0,"di luar negeri kok santai-santai saja bikin meme parah banget , presiden lagi yang dibulan . tidak ada yang masuk penjara , malah follower instagram nya melimpah dan bisa mengusulkan duit dari endorse . kalau di sini boro-boro"
0,Terima kasih pak SBY & ibu Ani yg selalu menemani beliau..& sudah memberikan Kontribusinya yg sangat Luar biasa kepada Indonesia selama 10 tahun memimpin..semoga selalu bahagia & sehat selalu..amin
1,eh minimal gua mau tanya nih . kalian orang sunda keturunan binatang ya ? kan nenek moyang orang sunda sangkuriang seekor anjing ? jadi pantas saja kalau kelakuan kalian seperti binatanglah nenek moyang kalian orang sunda seekor anjing
0,paling kesal sama yang seperti ini . kalau tidak tahu masalah jangan asal ketik . wawasan sempit kalau yang diketahui cuma agama sendiri mau pakai ngomong toleransi .
0,"wow baru tahu saya kalau kena admin 7500 , sama sama bank mandiri padahal , alay"
0,aku memang push kau aku peduli apa
1,"memang brengsek acara zaman sekarang sumpah tidak guna membosankan , tidak bermutu dan benar-benar menyedihkan . heran saja acara kayak gitu kok malah bangga senang goblok memang acara alay itu !? apalagi orang nya yang di dalam acara itu . wah goblok semua !"
0,.... Betul..... Dulu juga jalan tol makassar yg ke bandara kosong hanya dalam tempo tahun sdh padat penuh kendaraan.... Alangkah bodohnya orang yg satu ini ....kok bisanya
0,Hahahha pengngangguran bisa makan dengan demo pasti otaknya minim ditambah dengan minum kencing onta lengkap deh tololnya
0,jangan jadi cewek matre ya girl iya kita sahur cinta buka puasa cinta ke kantor naik cinta makan tuh cinta
0,senyumin aja semuanyaa ampe pegel
0,"payah , cupu , sampah cuma berani lewat sms . kalau memang laki selesaikan dengan cara lelaki dong mas nya :"
0,mau marah dengan indosat sumpah
0,tidak usah saling tuding siapa yang biadab tapi buktikan siapa yang beradab buktikan siapa yang bisa menerima tim t
0,aku kangen kamu dulu saat kita jalan bersama
0,"mungkin itu sebab nya , tiba-tiba orang yang ingin lepas dari tuduhan atau hukum , tiba-tiba banyak yang jadi gila atau mengaku gila , biar lepas dari semua hukuman , asal ada kerjasama dengan yang berwenang"
0,duh maaf aku baru on
0,math paper  boleh buat aku menangis
0,"pertama mencoba ketika pertama buka dulu di jalan lodaya , bakso kampung dengan harga murah dengan tempat lumayan . rasanya sih biasa saja , tetapi beberapa hari lalu mencoba kembali setelah sekian lama . bakso kampung yang kini berada di jalan veteran berubah sudah rasa tidak enak , mahal lagi , dari kuah di hitung , sayur sedikit dihitung apa-apa di hitung terpisah jatuh nya mahal sekali ."
0,"kecewa dengan proses pmbtln tiket , sudah 43 hari tapi tak kunjung ditransfer . , begitu diminta loket tidak mau melayani"
0,tidak bermaksud menjelekkan suatu pihak tetapi memang pelayanan maskapai ini jelek sekali sih .
1,"bagaimana menurut kalian . si bocah ingusan pendukung fpi , ketua nya saja bajingan"
0,tidak rapi
0,"Di Instagram hits, hype parah, terkece lah, followers banyak cakep cakep lagi, bikin story rajin. tapi giliran stok foto dia abis larinya ke gue, ngajak hunting sana sini kan anying ya lu pikir gengsi dibawa mati"
0,waw ini aku tidur atau gimana di cakar kucing kagak berasa bangun uda perih ajah
0,"Karena mereka memegang peraturan, yang kebanyakan nasabah tidak mengetahuinya. Kesel sih. Dulu pernah gagal klaim asuransi AXA Mandiri x juga gara-gara ada klausul yang menurut saya sedikit aneh."
0,jangan kebanyakan nanya kamu
0,ratakan saja bali dengan tanah
0,aduh kamu stalking y
0,"kecewa sama film benyamin biang kerok , garing banget . tidak apa - apalah , film nya dibuat jadi 2 bagian , tapi memang datar kali ini film . sangat tidak rekomendasi"
0,tidak bersyukur
0,bosan kumpul kebo terus .
0,.wawan zzzzz emng ini artis ga punya tmn apa? Dikit dikit att hahaha lagi juga apa apa curhat di sosmed kampungan
0,"Di T sebenernya yg jadi masalah kan bukan penjemputan taxol, tapi semua mobil pribadi yang jemput ya jalurnya nggak nggenah."
0,sudah bisu gudeg buta pula : tidak jadi deh gua jadi emak lu . menyusahkan doang
0,kasihan
0,sedih kalau umat diprovokasi supaya saling membenci .
0,jenderal gatotekarang saatnya panen kok impor ada apa gatot menjelaskan indonesia adalah negara agraris sehingga rakya
0,itu kapel kamu kok jelek ya wkwk
0,waduuhhh...Kereeen bangeeet dedek2 emeesh
0,"sulit sekali mencari orang yang benar-benar bisa dipercaya , mengaku sih bis dipercaya tidak tau nya malah sebaliknya"
0,PROUD OF YOU KAK DEA. Sangat patut dibanggakan
0,situasinya sudah tidak normal lagi menjadi kriminal kalau seperti ini mencegah dan tidak kondusif coba mereka
0,orangnya ga ganteng wangi parfum sebotol ga cute pemalu ga asik ngebosenin ngetik kamu
0,tidak ceria
0,pak say setahu gue orang yang amat sangat tidak low profile .
0,Mata ku sepet baca koment fans ubul empang ..minggir woy bikin rusuh aja nih jaer amis jijik sumpah. soal enji sm cewek lain ttp aja bala jaer nyampah bikin ribut.
0,statement ngawur mereka yg bikin indonesia jadi terkenal sbg negara rusuh
0,"lomie yang terletak di jalan imam bonjol dulu jualan di gerobak pinggir jalan dengan kursi plastik tanpa atap , kini masuk ke area pujasera di depan nya . menjadi salah satu lomie enak di bandung yang masih banyak penggemar nya . tapi sayang tempat nya kurang nyaman , selain karena selalu penuh sesak , juga kurang terjaga kebersihan nya . belum lagi pelayanan yang kurang ramah , asal-asalan dan itu juga dirasakan ."
0,tega an kamu maymunah
0,"negara khilafah tidak boleh ada perbedaan , semua harus salat . kita bunuh dulu mereka sebelum kita dibunuh"
0,"kecewa rasanya dengan pelayanan yang diberikan hotel holiday inn . saat saya menginap di hotel itu , saya mendapat perlakuan kurang mengenakkan dari pelayan yang ada . ditambah lagi dengan kamar mandi yang tidak ada tisu nya . padahal harga nya lumayan mahal . tapi tidak sesuai dengan pelayanan yang diberikan ."
0,Dan Allah sekali kali tidak akan mengadzab mereka sedang kamu Muhammad berada di antara mereka Dan tidaklah
0,"kenapa tidak rekomendasi ? 1 . pempek belum matang , tapi sudah disajikan 2 . pesan sorabi , sudah lama pakai bonus lalat 3 . pesan iga bakar coet , di menu dapat bintang 3 , realita nya tidak enak sama sekali 4 . sorabi kinca dingin , yang datang ternyata sorabi pakai sirop kopyor , nama nya kinca bukan nya air gulu merah ya ? secara keseluruhan baik , tidak puas sama pelayanan dan kualitas makanan di ."
0,percayakah masyarakat indonesia dengan karangan bapak polisi yang terhormat ini ? yang kata nya sudah bertemu dengan pemotor nya ? silakan anda nilai mengarang di bawah ini . dapat nilai berapa ?
0,"saya tidak respek sama rumah makan yang sabun cuci tangan nya sunlight sudah habis tapi tetap ditambahi air , lunyu tangan ku :"
0,"sangat melelahkan , balik pergi ke kampus sore sekali ditambah kerja kelompok yang tidak ada abis nya , deadline tugas juga mepet sekali bgst"
0,"2 minggu ini internet indihome saya terganggu dan koneksi yang jelek sekali . serasa rugi bayar mahal untuk koneksi internet yang lelet , padahal 10 mbps ."
1,banyak cakap tu mulut cam kontol kuda
0,"anies itu tidak ada beda nya sama pemimpin-pemimpin munafiq , sebentar lagi juga dia pasti aus itu sama kekuasaan"
1,anjing polisi nya diam saja ketika ada masalah gituan . tidak berguna .
0,srs ah aku tgk aduhhhh mcm sakit nye ya tuhan
0,"judul nya keren : kejuaraan nasional senam memperebutkan piala walikota surabaya . tapi pelaksanaan nya bikin sedih . hal kumuh , kotor berdebu . harus nya ini bisa disel kan ya ? padahal walikota surabaya imej nya suka kebersihan keindahan . mau tanda yang bersangkutan tapi tidak tahu akun nya . aduh ."
0,sepakat ini dibawa ke jalur hukum penghinaan dan fitnah sdh dicapture kali aja
0,creepy sia katil aku aku baring je ngantuk
1,najis liat nih orang brengsek meamng bajingan laknat
0,papua ngeselkan ! masa orang-orang nya keling semua !
0,sudah capek marah marah sama indosat . mau ganti saja
0,"masa baterai baru cuma tahan 1 jam , rem sepertinya"
0,"kangkung hotplate sapi nya sebenarnya enak . tapi kami kaget melihat tali rafia dalam makanan kami . ketika dikomplain , tidak ada permintaan maaf sama sekali , hanya pembelaan . bahkan kami membayar satu porsi penuh walaupun pesanan kami dengan jelas tertulis setengah porsi ."
0,sudahlah dia pasti sudah kebal dengan hukum . apa yang kita lakukan tidak ada guna nya .
0,jangan ambil dosen itu dia nilainya bagus cuma kita nanti nggak usaha apa apa aku merasa nggak worth aja sih g
0,"japok gateeel emang,uda jelas dia ada main sama si mamad,sampe"" si jessica dimusuhin,deddy corbuzier aja jijik sama si japok semenjak nagita diundang di hitam putih berarti nagita cerita di belakang panggung,itu aja sih menurut gue"
0,ketika mewujud kerumunan massa perilaku orang orang di dalamnya menjadi impulsif tidak bertanggung jawab irasional dan agr
0,Bagus banget baju dan pengantinya happy weding
0,karna mereka ganti rambut dan bikin aku ambyar aku pengen ga ahh pulsa k lg miskin flop lanjut terus bsk sore aku umumin
0,gara gara lu nih telkomsel bini gua marah kalah
0,ternyata ini makna posisi demokrat yang selalu netral . pasti mereka maksud tertentu ini . diam-diam netral habis itu ketika ada kesempatan langsung deh pak presiden di jatuhkan .
0,"Sumpah gua suka bgt sama lagu dia yg ini, asik bgt di dengernyaa"
0,"ini pertama kali saya makan abuba steak di luar jakarta . rasanya agak berbeda dengan yang saya biasa nikmati di abuba steak jakarta . kurang enak . suasana restoran nya oke . toilet nya sudah agak tua , harus sedikit diperbaharui"
0,mu maaf kalau disgusting aku lagi bruntusan banget wajah banyak bopeng dan banyak noda hitam bagusnya pakai a
0,"andai tadi jam setengah 6 langsung bergiat , tidak menunggu jam 6 . tidak bakal terjebak macet . tidak bakal tahan pipis ."
1,tidak ada yang menista islam atau agama lain ! yang ada lo yang sakit jiwa ! mabuk agama ! dasar manusia biadab ! otak tolol bin dungu !
0,"ular itu beracun , seperti apa pun bentuk nya dan kamu tidak boleh meremehkan meski pun ular itu cuma satu ekor saja . ular itu berbahaya di mana pun mereka berada . muslim juga seperti itu ."
0,perpus fisip ga seru deh masa jam istirahat petugasnya trus kita yg lg baca skripsi ddlm dsuruh keluar kn ga enak
0,dengerin aku dong ihh kamu tuh gak seksi aiii
0,bandung macet banget ada apa si
0,kamu nyindir aku yha hahaha yang aku anggep temen tuh dikit tapi kenalanku banyak gatau ya semakin dewasa circ
0,hendaklah mereka mereka yg memandang bahwa menikah itu pintu rezeki memikirkan ulang pandangannya ituebab banyak sekali
0,"pada tanggal 24 juni 2016 yang lalu , kami beserta keluarga mengunjungi restoran ikan pesmol cianjur ini , kami memesan ikan gurame bakar , gurame goreng kering , gurame pesmol dan aneka sayuran dan lain-lain , ikan gurame pesmol dan sambal nya mantap , tapi pelayanan agak kurang memuaskan , agak lama dan kebersihan nya kurang dijaga terutama saya mendapat piring makan yang tidak di cuci dan es teh yang disajikan kotor ."
0,aku dok tengok je online tapi malas la nak cakap aku kena balik
0,"pelayan tidak tahu informasi steak yang dijual , simbol jam / jenis daging / jenis kentang nya . pas minta air mineral dingin , diberikan malah yang biasa . aneh ."
0,"seperti yang kita tahu , brownies yang asli dari amerika adalah kue bantat yang memang berwarna cokelat . toko amanda mengkreasikan brownies dengan memasak nya secara mengukus . brownies kukus ini sama sekali tidak banget . tekstur nya malah sama dengan bolu biasa . jadi menurut saya , ini bukan brownies ."
0,"Dlu inul goyang ngebor baju ketat dcekal. Hrs ny ni jg dg sgja goyang dada mulu, suara ga sbrpa. Mrsk moral ank muda yg nnton bawaannya nafsu aja nanti"
0,samaama tapi ini udah berakhir kok aku jg bingung kalo liat kalian sementionan di teel
0,kata nya indosat cari tapi enggak care sama sekali ke pelanggan . marah nih marah
